External InvoiceID,Type,Description,StaffEmail,Amount
9698136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,30.25
B699136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,694.65
B699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1451.45
B699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,123.75
B699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1287
B699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1534.5
B699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,578.38
B799136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,31256.89
B799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,7607.6
B799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,148.5
B999136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,850.85
9798136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,4854.85
9798136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,346.5
9898136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,5905.9
9898136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,371.25
9898136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3489.75
9898136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,221.43
9998136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,946.52
9998136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,28528.5
9998136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,371.25
9998136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,10766.25
9998136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1322.53
9B98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1700
A698136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,500.5
A798136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,16774.88
A798136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2852.85
A798136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,29931.83
A798136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,198
A798136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1113.2
9A98136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,5830
9A98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,9109.1
9A98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,940.5
9A98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,346.5
9A98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,193.6
9C98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,300.3
9C98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1262.25
9C98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,321.75
9D98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,99
9D98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,49.5
9E98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,49.5
9E98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,123.75
9F98136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,13.18
9F98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,250.25
9F98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1658.25
A098136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,308.56
A098136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,7257.25
A098136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,173.25
A198136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3003
A198136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,123.75
A298136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1051.05
A298136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,4108.5
A298136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,121
A398136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,18.76
A398136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2702.7
A398136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2128.5
A398136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,24.75
A498136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,4417.33
A498136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,7007
A498136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3762
A498136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,78.65
A598136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,22.45
A598136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2.58
A598136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1.77
A598136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,0.2
A898136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1051.05
A898136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,117.15
A898136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,321.75
A998136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,100.56
A998136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,4654.65
A998136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,937.2
A998136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1143.45
AA98136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,1980
AA98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,6706.7
AA98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,24.75
AE98136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,99703.45
AE98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2402.4
AE98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,11441.65
AE98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1014.75
AE98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3514.5
AE98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,242
B098136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3153.15
B098136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,569.25
B098136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,60.5
B198136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2352.35
B099136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,47.65
AB98136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,104.7
AB98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1051.05
AB98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,148.5
AC98136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,26.4
AC98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2552.55
AC98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1089
AC98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,60.5
AD98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1001
AD98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,940.5
AF98136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,8303.88
AF98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,850.85
AF98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,5051.75
AF98136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,24.2
B298136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1751.75
B298136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,726
B298136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,49.5
B398136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3403.4
B398136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,841.5
AF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1051.05
AF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,495
B199136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,90.19
B199136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,9.91
B399136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,494.35
B399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,5305.3
B399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,544.5
B399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1683
B399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,36.3
B499136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2302.3
B499136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,28.05
B599136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,2479.9
B599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2802.8
B599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1300.75
B599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,49.5
B899136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,35.62
B899136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,38.85
B899136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,4.75
BA99136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,37.9
BA99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3453.45
BA99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,123.75
BA99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,96.8
BB99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2002
BB99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1980
BB99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,39.93
BC99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1751.75
BD99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,4504.5
BD99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,247.5
BD99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,441.65
BF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3497.18
BF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,196.35
C199136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,700.7
BE99136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,19800
BE99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2552.55
BE99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,20570
BE99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,445.5
BE99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1613.7
BE99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,260.15
C099136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,140.25
C399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,4180
C399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,569.25
C399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,96.8
C299136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,7.12
C299136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,6.69
C299136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3.64
C299136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1.16
C899136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1401.4
C999136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,49.34
C999136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,250.25
C999136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,148.5
C999136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,643.5
C999136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1514.7
CB99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3153.15
C499136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2.07
C499136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,10.43
C599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,6997.22
C599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,226.15
C699136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,30.4
C699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,600.6
C699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,519.75
C799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,16.55
C799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,147.32
CA99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,550.55
CA99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,96.8
CC99136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,145.81
CC99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,27477.45
CC99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,81.68
CC99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,140.25
CD99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1301.3
CD99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,112.2
CE99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1311.98
CF99136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,6.44
CF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,300.3
CF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,20388.5
CF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,371.25
CF99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,260.15
D099136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,36118.8
D099136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,13913.9
D099136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,193.6
D199136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,26.4
D199136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,250.25
D199136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,123.75
D199136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2636.7
DA99136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,158.93
DA99136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3553.55
D299136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,61.62
D299136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1287
D399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,0.03
D399136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,0.31
D499136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,13310
D499136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,11411.4
D499136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,224.4
D599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,94.57
D599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,57.16
D599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,444.26
D599136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,1537
D699136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,617.1
D799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2264.56
D799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,3522.67
D799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,933.28
D799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,205.87
D799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,988.18
D799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,87.84
D799136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,204.5
D899136E-09A9-E911-91DE-D89EF30CAF29,Expense,Invoice balance brought forward - Expenses,JBL2@SmokeballLawyers.com,176.12
D899136E-09A9-E911-91DE-D89EF30CAF29,Fee,Invoice balance brought forward - Fees,JBL2@SmokeballLawyers.com,2902.9
